B7NDL5,ArgR family
B7NKV0,ArgR family
B7UJW9,ArgR family
B7VIC9,ArgR family
B8CSY8,ArgR family
B8D2I6,ArgR family
B8DFW1,ArgR family
B8EB56,ArgR family
B8F5K3,ArgR family
B8FQ41,ArgR family
B8I3A2,ArgR family
B8JC48,ArgR family
B8ZRK7,ArgR family
B9DNS1,ArgR family
B9E107,ArgR family
B9E6Q4,ArgR family
B9IXG8,ArgR family
B9MRY0,ArgR family
C0MGC7,ArgR family
C0PZQ5,ArgR family
C0ZC13,ArgR family
C1ANT0,ArgR family
C1CYD7,ArgR family
C1ERP8,ArgR family
C1F4F3,ArgR family
C1FPA5,ArgR family
C1L2S3,ArgR family
C3KXB9,ArgR family
C3LJU9,ArgR family
C3P7V4,ArgR family
C3PGI6,ArgR family
C4L3F0,ArgR family
C4LAG9,ArgR family
C4Z0G8,ArgR family
C4ZSX5,ArgR family
C5BF97,ArgR family
C5D465,ArgR family
C6DKH0,ArgR family
O31408,ArgR family
O86130,ArgR family
P0A1B3,ArgR family
P0A1B4,ArgR family
P0A2Y2,ArgR family
P0A2Y3,ArgR family
P0A4Y9,ArgR family
P0A6D0,ArgR family
P0A6D1,ArgR family
P0A6D2,ArgR family
P0CZ68,ArgR family
P0CZ69,ArgR family
P0CZ70,ArgR family
P0CZ71,ArgR family
P17893,ArgR family
P45110,ArgR family
P57850,ArgR family
P57992,ArgR family
P58685,ArgR family
P63579,ArgR family
P63580,ArgR family
P63581,ArgR family
P95721,ArgR family
P9WPY8,ArgR family
P9WPY9,ArgR family
Q024T4,ArgR family
Q02W94,ArgR family
Q04B17,ArgR family
Q087R5,ArgR family
Q0AZD9,ArgR family
Q0HEW1,ArgR family
Q0HZ39,ArgR family
Q0I490,ArgR family
Q0T051,ArgR family
Q0TCM8,ArgR family
Q1CBY6,ArgR family
Q1CEJ2,ArgR family
Q1GAN0,ArgR family
Q1IIY8,ArgR family
Q1R6A2,ArgR family
Q24V09,ArgR family
Q254Q1,ArgR family
Q2FGL3,ArgR family
Q2FY49,ArgR family
Q2INH7,ArgR family
Q2NW41,ArgR family
Q2RIC2,ArgR family
Q2YYC1,ArgR family
Q31WA5,ArgR family
Q32BA2,ArgR family
Q3AAN4,ArgR family
Q3ASI3,ArgR family
Q3B424,ArgR family
Q3C167,ArgR family
Q3YX10,ArgR family
Q46172,ArgR family
Q47VK9,ArgR family
Q49XW5,ArgR family
Q4L6M1,ArgR family
Q4QL90,ArgR family
Q57JA8,ArgR family
Q5E876,ArgR family
Q5HFQ1,ArgR family
Q5HP32,ArgR family
Q5KXB1,ArgR family
Q5LHY8,ArgR family
Q5PJU3,ArgR family
Q5SI21,ArgR family
Q5WF65,ArgR family
Q5X9F2,ArgR family
Q5XAY0,ArgR family
Q5YYF4,ArgR family
Q635A9,ArgR family
Q64YZ2,ArgR family
Q65T36,ArgR family
Q66F81,ArgR family
Q67NC2,ArgR family
Q6D9D2,ArgR family
Q6G945,ArgR family
Q6GGH8,ArgR family
Q6HDZ0,ArgR family
Q6HP30,ArgR family
Q6LV53,ArgR family
Q6NHG5,ArgR family
Q71ZV5,ArgR family
Q72ID8,ArgR family
Q731B9,ArgR family
Q73E88,ArgR family
Q740I4,ArgR family
Q7CMZ7,ArgR family
Q7MP98,ArgR family
Q7MYW8,ArgR family
Q7VP42,ArgR family
Q818S1,ArgR family
Q81II2,ArgR family
Q81M56,ArgR family
Q822Y3,ArgR family
Q828A2,ArgR family
Q837Z7,ArgR family
Q87SU8,ArgR family
Q88X36,ArgR family
Q894H3,ArgR family
Q8A1A4,ArgR family
Q8CP40,ArgR family
Q8CXE2,ArgR family
Q8DEC1,ArgR family
Q8DRW6,ArgR family
Q8EIR6,ArgR family
Q8FD52,ArgR family
Q8FTN0,ArgR family
Q8G5F1,ArgR family
Q8GND0,ArgR family
Q8KDE1,ArgR family
Q8RAC2,ArgR family
Q8VL04,ArgR family
Q8Y7B9,ArgR family
Q8ZBA2,ArgR family
Q92BY8,ArgR family
Q97HD8,ArgR family
Q99XL6,ArgR family
Q99YT5,ArgR family
Q9CE11,ArgR family
Q9K973,ArgR family
Q9KUT4,ArgR family
Q9L1A5,ArgR family
Q9RWC7,ArgR family
Q9WW19,ArgR family
A0A024HKB0,LysR
A0A0H2ZDG9,LysR
A0A0H3CCL0,LysR
A0R8S0,LysR
A1A8H0,LysR
A1JI47,LysR
A1JPP6,LysR
A4TI95,LysR
A4TRF4,LysR
A4WE66,LysR
A5F9F1,LysR
A5F9F9,LysR
A6TDS6,LysR
A7FD20,LysR
A7FF10,LysR
A7MR91,LysR
A7Z5E4,LysR
A7ZR24,LysR
A7ZTR6,LysR
A7ZTW7,LysR
A8A456,LysR
A8A6H3,LysR
A8A6M0,LysR
A8ACM1,LysR
A8APC5,LysR
A8GIT0,LysR
A9MRG1,LysR
A9MXD5,LysR
A9N3P8,LysR
A9R4J7,LysR
A9R8E7,LysR
B1IT87,LysR
B1IWY2,LysR
B1IX27,LysR
B1JNR6,LysR
B1JQ39,LysR
B1LDC0,LysR
B1LLU0,LysR
B1X9U0,LysR
B1X9Y2,LysR
B1XEK1,LysR
B2JZG4,LysR
B2K0R5,LysR
B2TU26,LysR
B2TUR4,LysR
B2U0T2,LysR
B2VF18,LysR
B3G2A3,LysR
B4E8S9,LysR
B4E8V9,LysR
B4F0Q1,LysR
B4SYB4,LysR
B4SYF7,LysR
B4T5G4,LysR
B4TAV5,LysR
B4TAZ8,LysR
B4THE6,LysR
B4TN13,LysR
B4TNR5,LysR
B4TV33,LysR
B5BFM9,LysR
B5BIR0,LysR
B5EYX8,LysR
B5EZ22,LysR
B5F5I9,LysR
B5FN16,LysR
B5FN59,LysR
B5FUH7,LysR
B5QUQ7,LysR
B5QXJ1,LysR
B5RE25,LysR
B5XUC3,LysR
B5YQA9,LysR
B5YXB5,LysR
B5YY14,LysR
B6I3U4,LysR
B6I4A0,LysR
B6I748,LysR
B7L852,LysR
B7L8A6,LysR
B7LFH3,LysR
B7LPC9,LysR
B7LUJ5,LysR
B7LYT3,LysR
B7M5B2,LysR
B7MGH6,LysR
B7MMA1,LysR
B7MZ67,LysR
B7N260,LysR
B7N7G1,LysR
B7NF28,LysR
B7NF72,LysR
B7NHX5,LysR
B7NU32,LysR
B7UHW2,LysR
B7UMM1,LysR
C0PY38,LysR
C0Q2U0,LysR
C3LRZ9,LysR
C4ZYY9,LysR
C4ZZ35,LysR
C5A0I6,LysR
C6DF35,LysR
F8G324,LysR
G3XCU6,LysR
I3XE46,LysR
M4U7P6,LysR
O06703,LysR
O07906,LysR
O32186,LysR
O32238,LysR
O32255,LysR
O33812,LysR
O33945,LysR
O34685,LysR
O34701,LysR
O34827,LysR
O35038,LysR
O52399,LysR
O68014,LysR
O69055,LysR
O69772,LysR
O87324,LysR
O87883,LysR
P03030,LysR
P03031,LysR
P04680,LysR
P04681,LysR
P04682,LysR
P05051,LysR
P05827,LysR
P06614,LysR
P07774,LysR
P08719,LysR
P0A2Q0,LysR
P0A2Q1,LysR
P0A2Q2,LysR
P0A2Q3,LysR
P0A2Q4,LysR
P0A2Q5,LysR
P0A4T3,LysR
P0A4T4,LysR
P0A4T6,LysR
P0A4T7,LysR
P0A8R9,LysR
P0A8S0,LysR
P0A8S1,LysR
P0A8S2,LysR
P0A8S3,LysR
P0A8S4,LysR
P0A9F3,LysR
P0A9F4,LysR
P0A9F5,LysR
P0A9F6,LysR
P0A9F7,LysR
P0A9F8,LysR
P0A9F9,LysR
P0A9G0,LysR
P0A9G1,LysR
P0A9G2,LysR
P0A9G3,LysR
P0ACQ4,LysR
P0ACQ5,LysR
P0ACQ6,LysR
P0ACQ7,LysR
P0ACQ8,LysR
P0ACQ9,LysR
P0ACR0,LysR
P0ACR1,LysR
P0ACR2,LysR
P0ACR3,LysR
P0ACR4,LysR
P0ACR5,LysR
P0ACR6,LysR
P0ACR7,LysR
P0ACR8,LysR
P0C6D1,LysR
P10151,LysR
P10183,LysR
P11720,LysR
P12232,LysR
P12233,LysR
P12529,LysR
P13041,LysR
P14145,LysR
P16400,LysR
P16556,LysR
P16931,LysR
P18561,LysR
P20667,LysR
P20668,LysR
P20669,LysR
P23190,LysR
P23718,LysR
P23719,LysR
P23720,LysR
P23841,LysR
P24417,LysR
P24734,LysR
P25544,LysR
P25545,LysR
P25547,LysR
P27102,LysR
P27111,LysR
P30864,LysR
P30979,LysR
P31463,LysR
P32008,LysR
P33634,LysR
P33651,LysR
P34818,LysR
P35112,LysR
P36414,LysR
P36771,LysR
P37459,LysR
P37499,LysR
P37641,LysR
P37682,LysR
P39127,LysR
P39376,LysR
P39592,LysR
P39647,LysR
P42427,LysR
P42507,LysR
P42722,LysR
P43011,LysR
P43160,LysR
P43161,LysR
P44418,LysR
P44821,LysR
P44876,LysR
P45099,LysR
P45105,LysR
P45349,LysR
P45461,LysR
P45463,LysR
P45600,LysR
P46068,LysR
P46924,LysR
P50323,LysR
P50324,LysR
P50327,LysR
P50328,LysR
P50331,LysR
P52044,LysR
P52595,LysR
P52658,LysR
P52659,LysR
P52660,LysR
P52661,LysR
P52662,LysR
P52665,LysR
P52666,LysR
P52667,LysR
P52669,LysR
P52670,LysR
P52675,LysR
P52676,LysR
P52677,LysR
P52678,LysR
P52679,LysR
P52683,LysR
P52684,LysR
P52685,LysR
P52686,LysR
P52689,LysR
P52690,LysR
P52691,LysR
P52692,LysR
P52693,LysR
P52696,LysR
P52698,LysR
P55181,LysR
P55359,LysR
P55576,LysR
P55619,LysR
P55700,LysR
P55733,LysR
P56885,LysR
P58332,LysR
P58508,LysR
P58509,LysR
P58510,LysR
P59369,LysR
P67660,LysR
P67661,LysR
P67662,LysR
P67663,LysR
P67664,LysR
P67666,LysR
P67668,LysR
P70773,LysR
P70785,LysR
P71025,LysR
P71318,LysR
P72131,LysR
P72294,LysR
P73123,LysR
P74422,LysR
P75684,LysR
P75836,LysR
P76250,LysR
P76369,LysR
P77171,LysR
P77309,LysR
P77333,LysR
P77559,LysR
P77700,LysR
P77744,LysR
P77746,LysR
P94387,LysR
P94403,LysR
P94501,LysR
P94632,LysR
P94678,LysR
P96194,LysR
P96725,LysR
P9WMF2,LysR
P9WMF3,LysR
P9WMF4,LysR
P9WMF5,LysR
P9WMF6,LysR
P9WMF7,LysR
Q00678,LysR
Q01610,LysR
Q02876,LysR
Q02H78,LysR
Q04778,LysR
Q05840,LysR
Q06610,LysR
Q08597,LysR
Q08598,LysR
Q08812,LysR
Q0SYV7,LysR
Q0T0Y4,LysR
Q0TAV4,LysR
Q0TD46,LysR
Q0TDT7,LysR
Q0TKD7,LysR
Q1CB53,LysR
Q1CBT5,LysR
Q1CEY8,LysR
Q1CNN4,LysR
Q1R4H3,LysR
Q1R6S1,LysR
Q1R7B4,LysR
Q1RF30,LysR
Q2NRD9,LysR
Q31UM0,LysR
Q31UW5,LysR
Q31WH5,LysR
Q328Z9,LysR
Q329U3,LysR
Q32BX8,LysR
Q3K7N4,LysR
Q3MCB5,LysR
Q3YVK2,LysR
Q3YWK2,LysR
Q3YXV6,LysR
Q44311,LysR
Q45263,LysR
Q45264,LysR
Q46M54,LysR
Q46M57,LysR
Q47005,LysR
Q47083,LysR
Q47141,LysR
Q4K779,LysR
Q52779,LysR
Q52838,LysR
Q55459,LysR
Q57083,LysR
Q57K51,LysR
Q57S50,LysR
Q5N5I5,LysR
Q5PCH2,LysR
Q5PJH0,LysR
Q5PJZ0,LysR
Q5PKV5,LysR
Q63H01,LysR
Q666Q6,LysR
Q66G51,LysR
Q6D092,LysR
Q6HPH4,LysR
Q6LMN6,LysR
Q73EY2,LysR
Q765S2,LysR
Q7MHL5,LysR
Q7N185,LysR
Q81IX0,LysR
Q81VJ1,LysR
Q87LL6,LysR
Q88C74,LysR
Q88GK5,LysR
Q88JX7,LysR
Q8DC96,LysR
Q8FBU9,LysR
Q8FDH0,LysR
Q8FK66,LysR
Q8KA72,LysR
Q8PCA2,LysR
Q8RQM5,LysR
Q8VWE6,LysR
Q8X487,LysR
Q8X4M5,LysR
Q8XAW1,LysR
Q8XB23,LysR
Q8XBK9,LysR
Q8YQ82,LysR
Q8Z2P0,LysR
Q8Z8R3,LysR
Q8Z9H8,LysR
Q8ZAA7,LysR
Q8ZKY0,LysR
Q92TL9,LysR
Q92Y01,LysR
Q936X4,LysR
Q9EXL7,LysR
Q9F1R2,LysR
Q9HTL4,LysR
Q9HW38,LysR
Q9HWH8,LysR
Q9I0Z0,LysR
Q9I1R1,LysR
Q9I6Z9,LysR
Q9K1H8,LysR
Q9KPI4,LysR
Q9KT56,LysR
Q9KUN3,LysR
Q9L127,LysR
Q9S4Y7,LysR
Q9X5P2,LysR
Q9X725,LysR
Q9ZN79,LysR
V6AIV4,LysR
A0A0H3CCX2,sigma-70 factor family
A0PNM4,sigma-70 factor family
A0QTP2,sigma-70 factor family
A0R2D4,sigma-70 factor family
A1KFR7,sigma-70 factor family
A1TEV0,sigma-70 factor family
A1ULE1,sigma-70 factor family
A3DBH0,sigma-70 factor family
A3DC28,sigma-70 factor family
A3DC74,sigma-70 factor family
A3DCG2,sigma-70 factor family
A3DEX5,sigma-70 factor family
A3DH98,sigma-70 factor family
A3DIE4,sigma-70 factor family
A3DJP3,sigma-70 factor family
A3Q5U0,sigma-70 factor family
A5ITU6,sigma-70 factor family
A5TZH1,sigma-70 factor family
A6QHV8,sigma-70 factor family
A6U2P0,sigma-70 factor family
A7X3L7,sigma-70 factor family
A8Z4K2,sigma-70 factor family
B1VXR4,sigma-70 factor family
B1W3T1,sigma-70 factor family
B3Q6P8,sigma-70 factor family
B8H3C3,sigma-70 factor family
D0ZSY9,sigma-70 factor family
D0ZVL4,sigma-70 factor family
D5AQI9,sigma-70 factor family
F5ZTT9,sigma-70 factor family
G3XCV1,sigma-70 factor family
G3XDC4,sigma-70 factor family
G8QM61,sigma-70 factor family
H8EVT0,sigma-70 factor family
H8EXN1,sigma-70 factor family
H8F0N6,sigma-70 factor family
H8F2P4,sigma-70 factor family
L0TCG5,sigma-70 factor family
O05385,sigma-70 factor family
O05404,sigma-70 factor family
O05409,sigma-70 factor family
O07582,sigma-70 factor family
O07627,sigma-70 factor family
O24744,sigma-70 factor family
O31654,sigma-70 factor family
O33662,sigma-70 factor family
O34843,sigma-70 factor family
O51712,sigma-70 factor family
O51804,sigma-70 factor family
O53590,sigma-70 factor family
O66381,sigma-70 factor family
O68887,sigma-70 factor family
O83506,sigma-70 factor family
P00579,sigma-70 factor family
P02964,sigma-70 factor family
P06222,sigma-70 factor family
P06224,sigma-70 factor family
P07860,sigma-70 factor family
P0A0I8,sigma-70 factor family
P0A0I9,sigma-70 factor family
P0A0J0,sigma-70 factor family
P0A2E3,sigma-70 factor family
P0A2E4,sigma-70 factor family
P0A2E6,sigma-70 factor family
P0A2E7,sigma-70 factor family
P0A2F0,sigma-70 factor family
P0A2F1,sigma-70 factor family
P0A4I9,sigma-70 factor family
P0A4J0,sigma-70 factor family
P0A603,sigma-70 factor family
P0AGB3,sigma-70 factor family
P0AGB4,sigma-70 factor family
P0AGB5,sigma-70 factor family
P0AGB6,sigma-70 factor family
P0AGB7,sigma-70 factor family
P0AGB8,sigma-70 factor family
P0AGB9,sigma-70 factor family
P0CAW9,sigma-70 factor family
P0CZ15,sigma-70 factor family
P0DM81,sigma-70 factor family
P0DO98,sigma-70 factor family
P10726,sigma-70 factor family
P11539,sigma-70 factor family
P12254,sigma-70 factor family
P13445,sigma-70 factor family
P17211,sigma-70 factor family
P17531,sigma-70 factor family
P17869,sigma-70 factor family
P18182,sigma-70 factor family
P18183,sigma-70 factor family
P18184,sigma-70 factor family
P18249,sigma-70 factor family
P18333,sigma-70 factor family
P19433,sigma-70 factor family
P19940,sigma-70 factor family
P23484,sigma-70 factor family
P26480,sigma-70 factor family
P26683,sigma-70 factor family
P26764,sigma-70 factor family
P26768,sigma-70 factor family
P27785,sigma-70 factor family
P32001,sigma-70 factor family
P33118,sigma-70 factor family
P33451,sigma-70 factor family
P33452,sigma-70 factor family
P33656,sigma-70 factor family
P33657,sigma-70 factor family
P33658,sigma-70 factor family
P35145,sigma-70 factor family
P35165,sigma-70 factor family
P35540,sigma-70 factor family
P37929,sigma-70 factor family
P37978,sigma-70 factor family
P38023,sigma-70 factor family
P38133,sigma-70 factor family
P42378,sigma-70 factor family
P43344,sigma-70 factor family
P43766,sigma-70 factor family
P44404,sigma-70 factor family
P44790,sigma-70 factor family
P45215,sigma-70 factor family
P45684,sigma-70 factor family
P46358,sigma-70 factor family
P47491,sigma-70 factor family
P47765,sigma-70 factor family
P50507,sigma-70 factor family
P50508,sigma-70 factor family
P50509,sigma-70 factor family
P50510,sigma-70 factor family
P50511,sigma-70 factor family
P50512,sigma-70 factor family
P52322,sigma-70 factor family
P52323,sigma-70 factor family
P52324,sigma-70 factor family
P52325,sigma-70 factor family
P52326,sigma-70 factor family
P52327,sigma-70 factor family
P52328,sigma-70 factor family
P52329,sigma-70 factor family
P52331,sigma-70 factor family
P55993,sigma-70 factor family
P56835,sigma-70 factor family
P57163,sigma-70 factor family
P58290,sigma-70 factor family
P59117,sigma-70 factor family
P61540,sigma-70 factor family
P62177,sigma-70 factor family
P62178,sigma-70 factor family
P62179,sigma-70 factor family
P62180,sigma-70 factor family
P62181,sigma-70 factor family
P62182,sigma-70 factor family
P66808,sigma-70 factor family
P66810,sigma-70 factor family
P66812,sigma-70 factor family
P74565,sigma-70 factor family
P77951,sigma-70 factor family
P77994,sigma-70 factor family
P78022,sigma-70 factor family
P94370,sigma-70 factor family
P9WGG4,sigma-70 factor family
P9WGG5,sigma-70 factor family
P9WGG6,sigma-70 factor family
P9WGG7,sigma-70 factor family
P9WGG8,sigma-70 factor family
P9WGG9,sigma-70 factor family
P9WGH0,sigma-70 factor family
P9WGH1,sigma-70 factor family
P9WGH2,sigma-70 factor family
P9WGH3,sigma-70 factor family
P9WGH4,sigma-70 factor family
P9WGH5,sigma-70 factor family
P9WGH6,sigma-70 factor family
P9WGH7,sigma-70 factor family
P9WGH8,sigma-70 factor family
P9WGH9,sigma-70 factor family
P9WGI0,sigma-70 factor family
P9WGI1,sigma-70 factor family
P9WGI2,sigma-70 factor family
P9WGI3,sigma-70 factor family
P9WGI4,sigma-70 factor family
P9WGI5,sigma-70 factor family
Q01624,sigma-70 factor family
Q03065,sigma-70 factor family
Q03066,sigma-70 factor family
Q03474,sigma-70 factor family
Q04506,sigma-70 factor family
Q06198,sigma-70 factor family
Q06909,sigma-70 factor family
Q07083,sigma-70 factor family
Q1B3Q8,sigma-70 factor family
Q1RKH7,sigma-70 factor family
Q2FFW3,sigma-70 factor family
Q2FXF2,sigma-70 factor family
Q2K619,sigma-70 factor family
Q2YTL0,sigma-70 factor family
Q31ME3,sigma-70 factor family
Q31QG5,sigma-70 factor family
Q31QR8,sigma-70 factor family
Q3IYV6,sigma-70 factor family
Q44583,sigma-70 factor family
Q45585,sigma-70 factor family
Q4UJT1,sigma-70 factor family
Q59753,sigma-70 factor family
Q59914,sigma-70 factor family
Q59996,sigma-70 factor family
Q5HEZ8,sigma-70 factor family
Q5HFJ9,sigma-70 factor family
Q5HNY7,sigma-70 factor family
Q60012,sigma-70 factor family
Q68VQ5,sigma-70 factor family
Q6G8F3,sigma-70 factor family
Q6G905,sigma-70 factor family
Q6GFS7,sigma-70 factor family
Q6GGD8,sigma-70 factor family
Q72L95,sigma-70 factor family
Q7A505,sigma-70 factor family
Q7AKG9,sigma-70 factor family
Q7U1Z6,sigma-70 factor family
Q82EA9,sigma-70 factor family
Q83BB6,sigma-70 factor family
Q87DT7,sigma-70 factor family
Q884G0,sigma-70 factor family
Q89B10,sigma-70 factor family
Q89B27,sigma-70 factor family
Q8CP24,sigma-70 factor family
Q8DD54,sigma-70 factor family
Q8KA76,sigma-70 factor family
Q8NW08,sigma-70 factor family
Q8P4H2,sigma-70 factor family
Q8PG33,sigma-70 factor family
Q92BQ6,sigma-70 factor family
Q92FZ8,sigma-70 factor family
Q99T92,sigma-70 factor family
Q99TT5,sigma-70 factor family
Q9EZJ8,sigma-70 factor family
Q9KI19,sigma-70 factor family
Q9KPA6,sigma-70 factor family
Q9PDM9,sigma-70 factor family
Q9Z7F0,sigma-70 factor family
Q9ZMY3,sigma-70 factor family
A0KGL5,SNF2/RAD54 helicase family. RapA subfamily
A0KSP4,SNF2/RAD54 helicase family. RapA subfamily
A1A7A6,SNF2/RAD54 helicase family. RapA subfamily
A1JJG0,SNF2/RAD54 helicase family. RapA subfamily
A1RFP5,SNF2/RAD54 helicase family. RapA subfamily
A1SAC7,SNF2/RAD54 helicase family. RapA subfamily
A3D001,SNF2/RAD54 helicase family. RapA subfamily
A3MZ32,SNF2/RAD54 helicase family. RapA subfamily
A3QA31,SNF2/RAD54 helicase family. RapA subfamily
A4SR75,SNF2/RAD54 helicase family. RapA subfamily
A4TQB3,SNF2/RAD54 helicase family. RapA subfamily
A4VNR4,SNF2/RAD54 helicase family. RapA subfamily
A4W6G3,SNF2/RAD54 helicase family. RapA subfamily
A4YAN1,SNF2/RAD54 helicase family. RapA subfamily
A5F5C5,SNF2/RAD54 helicase family. RapA subfamily
A5UAT0,SNF2/RAD54 helicase family. RapA subfamily
A5VZN0,SNF2/RAD54 helicase family. RapA subfamily
A6T4J7,SNF2/RAD54 helicase family. RapA subfamily
A6VQU2,SNF2/RAD54 helicase family. RapA subfamily
A6WSX5,SNF2/RAD54 helicase family. RapA subfamily
A7FM96,SNF2/RAD54 helicase family. RapA subfamily
A7MIC1,SNF2/RAD54 helicase family. RapA subfamily
A7MSB2,SNF2/RAD54 helicase family. RapA subfamily
A7ZHF0,SNF2/RAD54 helicase family. RapA subfamily
A7ZW09,SNF2/RAD54 helicase family. RapA subfamily
A8ALP3,SNF2/RAD54 helicase family. RapA subfamily
A8FQW4,SNF2/RAD54 helicase family. RapA subfamily
A8G9P6,SNF2/RAD54 helicase family. RapA subfamily
A8H8X8,SNF2/RAD54 helicase family. RapA subfamily
A9L3Y2,SNF2/RAD54 helicase family. RapA subfamily
A9MQF6,SNF2/RAD54 helicase family. RapA subfamily
A9MYN1,SNF2/RAD54 helicase family. RapA subfamily
A9R154,SNF2/RAD54 helicase family. RapA subfamily
B0BT63,SNF2/RAD54 helicase family. RapA subfamily
B0KU95,SNF2/RAD54 helicase family. RapA subfamily
B0TVM8,SNF2/RAD54 helicase family. RapA subfamily
B0URM0,SNF2/RAD54 helicase family. RapA subfamily
B1IRB9,SNF2/RAD54 helicase family. RapA subfamily
B1J1F5,SNF2/RAD54 helicase family. RapA subfamily
B1JKV7,SNF2/RAD54 helicase family. RapA subfamily
B1KJA5,SNF2/RAD54 helicase family. RapA subfamily
B1LFZ3,SNF2/RAD54 helicase family. RapA subfamily
B2K4B3,SNF2/RAD54 helicase family. RapA subfamily
B2U265,SNF2/RAD54 helicase family. RapA subfamily
B2VGQ6,SNF2/RAD54 helicase family. RapA subfamily
B3H0F9,SNF2/RAD54 helicase family. RapA subfamily
B4F2H6,SNF2/RAD54 helicase family. RapA subfamily
B4SU17,SNF2/RAD54 helicase family. RapA subfamily
B4TWU3,SNF2/RAD54 helicase family. RapA subfamily
B5BL33,SNF2/RAD54 helicase family. RapA subfamily
B5F778,SNF2/RAD54 helicase family. RapA subfamily
B5FGE9,SNF2/RAD54 helicase family. RapA subfamily
B5FI41,SNF2/RAD54 helicase family. RapA subfamily
B5R1T4,SNF2/RAD54 helicase family. RapA subfamily
B5Y1Y4,SNF2/RAD54 helicase family. RapA subfamily
B6EPV7,SNF2/RAD54 helicase family. RapA subfamily
B6HZ39,SNF2/RAD54 helicase family. RapA subfamily
B7L4I0,SNF2/RAD54 helicase family. RapA subfamily
B7LVT0,SNF2/RAD54 helicase family. RapA subfamily
B7M0F4,SNF2/RAD54 helicase family. RapA subfamily
B7MAI2,SNF2/RAD54 helicase family. RapA subfamily
B7MNR6,SNF2/RAD54 helicase family. RapA subfamily
B7N7T3,SNF2/RAD54 helicase family. RapA subfamily
B7NHG5,SNF2/RAD54 helicase family. RapA subfamily
B7UIA5,SNF2/RAD54 helicase family. RapA subfamily
B7V6T4,SNF2/RAD54 helicase family. RapA subfamily
B7VIC2,SNF2/RAD54 helicase family. RapA subfamily
B8CIB4,SNF2/RAD54 helicase family. RapA subfamily
B8ECC6,SNF2/RAD54 helicase family. RapA subfamily
C0Q5F4,SNF2/RAD54 helicase family. RapA subfamily
C3K902,SNF2/RAD54 helicase family. RapA subfamily
C3LR47,SNF2/RAD54 helicase family. RapA subfamily
C4ZPY3,SNF2/RAD54 helicase family. RapA subfamily
C6DEY0,SNF2/RAD54 helicase family. RapA subfamily
P44781,SNF2/RAD54 helicase family. RapA subfamily
P60240,SNF2/RAD54 helicase family. RapA subfamily
P60241,SNF2/RAD54 helicase family. RapA subfamily
Q07XC8,SNF2/RAD54 helicase family. RapA subfamily
Q0HMR2,SNF2/RAD54 helicase family. RapA subfamily
Q0HR19,SNF2/RAD54 helicase family. RapA subfamily
Q0I5G1,SNF2/RAD54 helicase family. RapA subfamily
Q0T8D8,SNF2/RAD54 helicase family. RapA subfamily
Q0TLT1,SNF2/RAD54 helicase family. RapA subfamily
Q12RU8,SNF2/RAD54 helicase family. RapA subfamily
Q1C1Y2,SNF2/RAD54 helicase family. RapA subfamily
Q1CMQ6,SNF2/RAD54 helicase family. RapA subfamily
Q1IDS5,SNF2/RAD54 helicase family. RapA subfamily
Q1RGE0,SNF2/RAD54 helicase family. RapA subfamily
Q2NVX0,SNF2/RAD54 helicase family. RapA subfamily
Q326H6,SNF2/RAD54 helicase family. RapA subfamily
Q32K36,SNF2/RAD54 helicase family. RapA subfamily
Q3KGV8,SNF2/RAD54 helicase family. RapA subfamily
Q3Z5V2,SNF2/RAD54 helicase family. RapA subfamily
Q48LP5,SNF2/RAD54 helicase family. RapA subfamily
Q4KH47,SNF2/RAD54 helicase family. RapA subfamily
Q4QMI0,SNF2/RAD54 helicase family. RapA subfamily
Q4ZPQ0,SNF2/RAD54 helicase family. RapA subfamily
Q57TG4,SNF2/RAD54 helicase family. RapA subfamily
Q5E881,SNF2/RAD54 helicase family. RapA subfamily
Q5PDF0,SNF2/RAD54 helicase family. RapA subfamily
Q66EN4,SNF2/RAD54 helicase family. RapA subfamily
Q6D0E6,SNF2/RAD54 helicase family. RapA subfamily
Q6LV34,SNF2/RAD54 helicase family. RapA subfamily
Q7MHE6,SNF2/RAD54 helicase family. RapA subfamily
Q7N8V1,SNF2/RAD54 helicase family. RapA subfamily
Q7UDT5,SNF2/RAD54 helicase family. RapA subfamily
Q7VKV0,SNF2/RAD54 helicase family. RapA subfamily
Q87LD0,SNF2/RAD54 helicase family. RapA subfamily
Q87XS2,SNF2/RAD54 helicase family. RapA subfamily
Q88NR0,SNF2/RAD54 helicase family. RapA subfamily
Q8DCG1,SNF2/RAD54 helicase family. RapA subfamily
Q8EJ93,SNF2/RAD54 helicase family. RapA subfamily
Q8FL92,SNF2/RAD54 helicase family. RapA subfamily
Q8Z9J4,SNF2/RAD54 helicase family. RapA subfamily
Q8ZII0,SNF2/RAD54 helicase family. RapA subfamily
Q8ZRV8,SNF2/RAD54 helicase family. RapA subfamily
Q9CK01,SNF2/RAD54 helicase family. RapA subfamily
Q9HYT6,SNF2/RAD54 helicase family. RapA subfamily
Q9KP70,SNF2/RAD54 helicase family. RapA subfamily
A0AKE2,MraZ family
A0JV85,MraZ family
A0K477,MraZ family
A0L1Q1,MraZ family
A0LNY1,MraZ family
A0LTL4,MraZ family
A0M535,MraZ family
A0PTJ7,MraZ family
A0QF43,MraZ family
A0R025,MraZ family
A1AU70,MraZ family
A1BJY7,MraZ family
A1JJI4,MraZ family
A1K3T7,MraZ family
A1KKK9,MraZ family
